ID,Intracellular Robustness,Extracellular Robustness,Topological Robustness,Total Robustness
906,0.004775695,0.211246201,0.857142857,0.000864726
907,0,0,0,0
908,0.001320937,0.247252747,0.857142857,0.000279947
909,0,0,0,0
910,0,0,0,0
911,0,0,0,0
912,0.007468374,0.203109815,0.857142857,0.0013002
913,0.003556368,0.273469388,0.785714286,0.000764153
914,0.000914495,0.150793651,0.857142857,0.0001182
915,0,0,0,0
916,0.0009653,0.293233083,0.714285714,0.000202184
917,0.000863689,0.235294118,0.714285714,0.000145158
918,0,0,0,0
919,0,0,0,0
920,0,0,0,0
921,0.005182137,0.221288515,0.857142857,0.000982926
922,0,0,0,0
923,0.0009653,0.285714286,0.714285714,0.000197
924,0,0,0,0
925,0.000762079,0.314285714,0.714285714,0.000171079
926,0.000660468,0.274725275,0.714285714,0.000129605
927,0.0048265,0.261654135,0.857142857,0.001082463
928,0,0,0,0
929,0.000914495,0.26984127,0.714285714,0.000176263
930,0,0,0,0
931,0.008179647,0.223602484,0.857142857,0.001567705
932,0.001981405,0.285714286,0.857142857,0.000485242
933,0,0,0,0
934,0,0,0,0
935,0,0,0,0
936,0.009348168,0.208850932,0.857142857,0.001673463
937,0,0,0,0
938,0.002133821,0.326530612,0.857142857,0.000597221
939,0,0,0,0
940,0.004775695,0.273556231,0.857142857,0.00111979
941,0.003048316,0.2,0.857142857,0.000522568
942,0.010110247,0.217516152,0.857142857,0.001884979
943,5.08E-05,0.142857143,0.285714286,2.07E-06
944,0.001574963,0.244239631,0.857142857,0.000329716
945,0,0,0,0
946,0,0,0,0
947,0,0,0,0
948,0,0,0,0
949,0,0,0,0
950,0,0,0,0
951,0,0,0,0
952,0.000406442,0.303571429,0.666666667,8.23E-05
953,0.000355637,0.204081633,0.666666667,4.84E-05
954,0.000101611,0.142857143,0.666666667,9.68E-06
955,0.002387847,0.227963526,0.8,0.000435474
956,0.0028959,0.348370927,0.733333333,0.000739821
957,0,0,0,0
958,0,0,0,0
959,0,0,0,0
960,0,0,0,0
961,0,0,0,0
962,0,0,0,0
963,0,0,0,0
964,0,0,0,0
965,0,0,0,0
966,0.000304832,0.142857143,0.733333333,3.19E-05
967,0.002489458,0.358600583,0.8,0.000714177
968,0.001625768,0.196428571,0.8,0.000255478
969,0,0,0,0
970,0,0,0,0
971,0,0,0,0
972,0.002743484,0.203703704,0.8,0.000447086
973,0.000406442,0.142857143,0.666666667,3.87E-05
974,0.000254026,0.171428571,0.666666667,2.90E-05
975,0,0,0,0
976,0,0,0,0
977,0,0,0,0
978,0.000914495,0.19047619,0.733333333,0.000127739
979,0,0,0,0
980,0,0,0,0
981,0.000152416,0.142857143,0.8,1.74E-05
982,0.003810395,0.308571429,0.866666667,0.001019008
983,0.003353147,0.283549784,0.8,0.000760627
984,0,0,0,0
985,0,0,0,0
986,0,0,0,0
987,0,0,0,0
988,0,0,0,0
989,0,0,0,0
990,0,0,0,0
991,0,0,0,0
992,0,0,0,0
993,0.001473353,0.197044335,0.8,0.000232253
994,5.08E-05,0.142857143,0.533333333,3.87E-06
995,0.000152416,0.19047619,0.666666667,1.94E-05
996,0,0,0,0
997,0,0,0,0
998,0,0,0,0
999,0,0,0,0
1000,0,0,0,0
1001,0,0,0,0
1002,0,0,0,0
1003,0,0,0,0
1004,0,0,0,0
1005,0,0,0,0
1006,0.000558858,0.311688312,0.666666667,0.000116126
1007,0.000406442,0.196428571,0.666666667,5.32E-05
1008,0.000609663,0.19047619,0.733333333,8.52E-05
1009,5.08E-05,0.142857143,0.533333333,3.87E-06
1010,0,0,0,0
1011,0,0,0,0
1012,0,0,0,0
1013,0,0,0,0
1014,0,0,0,0
1015,0,0,0,0
1016,0,0,0,0
1017,0.000609663,0.226190476,0.733333333,0.000101127
1018,0,0,0,0
1019,0.000101611,0.142857143,0.533333333,7.74E-06
1020,0,0,0,0
1021,0,0,0,0
1022,0,0,0,0
1023,0.005944216,0.181929182,0.933333333,0.001009331
1024,0.000203221,0.142857143,0.8,2.32E-05
1025,0.000812884,0.142857143,0.8,9.29E-05
1026,0.002489458,0.227405248,0.733333333,0.000415152
1027,0,0,0,0
1028,0,0,0,0
1029,0.001016105,0.25,0.8,0.000203221
1030,5.08E-05,0.142857143,0.6,4.35E-06
1031,0.000152416,0.142857143,0.533333333,1.16E-05
1032,0,0,0,0
1033,0,0,0,0
1034,0,0,0,0
1035,0.000101611,0.142857143,0.6,8.71E-06
1036,0.000609663,0.285714286,0.8,0.000139352
1037,0.000762079,0.266666667,0.733333333,0.000149029
1038,0.002540263,0.18,0.866666667,0.000396281
1039,5.08E-05,0.142857143,0.6,4.35E-06
1040,0,0,0,0
1041,0.004166032,0.222996516,0.8,0.000743208
1042,0.000152416,0.142857143,0.6,1.31E-05
1043,0.000203221,0.142857143,0.6,1.74E-05
1044,0,0,0,0
1045,0,0,0,0
1046,0,0,0,0
1047,0,0,0,0
1048,0.000609663,0.297619048,0.666666667,0.000120965
1049,0.000660468,0.296703297,0.666666667,0.000130642
1050,0.000406442,0.267857143,0.733333333,7.98E-05
1051,0,0,0,0
1052,0,0,0,0
1053,0,0,0,0
1054,0,0,0,0
1055,0,0,0,0
1056,0,0,0,0
1057,0,0,0,0
1058,0,0,0,0
1059,0,0,0,0
1060,0.000558858,0.272727273,0.666666667,0.000101611
1061,0.000558858,0.233766234,0.666666667,8.71E-05
1062,0.003251537,0.223214286,0.733333333,0.000532246
1063,0,0,0,0
1064,0,0,0,0
1065,0.000914495,0.222222222,0.8,0.000162577
1066,5.08E-05,0.142857143,0.6,4.35E-06
1067,0.000152416,0.142857143,0.6,1.31E-05
1068,0,0,0,0
1069,0,0,0,0
1070,0,0,0,0
1071,0.000304832,0.142857143,0.666666667,2.90E-05
1072,0.002337042,0.341614907,0.8,0.000638695
1073,0.001473353,0.197044335,0.733333333,0.000212898
1074,0.002845095,0.206632653,0.8,0.000470312
1075,5.08E-05,0.142857143,0.6,4.35E-06
1076,0.000101611,0.214285714,0.6,1.31E-05
1077,0.000406442,0.178571429,0.733333333,5.32E-05
1078,0.002133821,0.231292517,0.8,0.000394829
1079,0.002387847,0.349544073,0.8,0.000667726
1080,0.001879795,0.196911197,0.866666667,0.000320799
1081,0,0,0,0
1082,0,0,0,0
1083,0.004267642,0.215986395,0.8,0.000737402
1084,0.000152416,0.142857143,0.666666667,1.45E-05
1085,0.000101611,0.142857143,0.6,8.71E-06
1086,0,0,0,0
1087,0,0,0,0
1088,0,0,0,0
1089,0.000558858,0.181818182,0.733333333,7.45E-05
1090,0.002235432,0.233766234,0.8,0.000418055
1091,0.002540263,0.308571429,0.733333333,0.000574825
1092,0.0067571,0.209452202,0.866666667,0.001226584
1093,5.08E-05,0.285714286,0.6,8.71E-06
1094,0,0,0,0
1095,0.001168521,0.229813665,0.933333333,0.000250639
1096,0.000101611,0.214285714,0.733333333,1.60E-05
1097,0.000152416,0.142857143,0.666666667,1.45E-05
1098,0.004216837,0.203098107,0.733333333,0.00062805
1099,0,0,0,0
1100,0,0,0,0
1101,0.000101611,0.142857143,0.8,1.16E-05
1102,0.001574963,0.322580645,0.8,0.000406442
1103,0.001016105,0.214285714,0.8,0.000174189
1104,0.006604684,0.205494505,0.933333333,0.001266745
1105,5.08E-05,0.142857143,0.733333333,5.32E-06
1106,0.000152416,0.142857143,0.733333333,1.60E-05
1107,0.000203221,0.142857143,0.733333333,2.13E-05
1108,0.001676574,0.372294372,0.733333333,0.000457731
1109,0.001574963,0.239631336,0.8,0.000301928
1110,0,0,0,0
1111,0,0,0,0
1112,0,0,0,0
1113,0.004470863,0.207792208,0.8,0.000743208
1114,5.08E-05,0.142857143,0.466666667,3.39E-06
1115,0,0,0,0
1116,0.000508053,0.171428571,0.666666667,5.81E-05
1117,0.001422547,0.336734694,0.733333333,0.000351282
1118,0.001524158,0.228571429,0.8,0.000278703
1119,0.002743484,0.201058201,0.733333333,0.000404507
1120,5.08E-05,0.142857143,0.533333333,3.87E-06
1121,0,0,0,0
1122,0.000558858,0.142857143,0.866666667,6.92E-05
1123,0.003099121,0.292740047,0.8,0.000725789
1124,0.003251537,0.299107143,0.8,0.000778046
1125,0,0,0,0
1126,0,0,0,0
1127,0,0,0,0
1128,0.010973937,0.191798942,0.933333333,0.00196447
1129,0.000457247,0.142857143,0.8,5.23E-05
1130,0.000101611,0.142857143,0.666666667,9.68E-06
1131,0.001168521,0.149068323,0.866666667,0.000150964
1132,0.003403953,0.285714286,0.866666667,0.000842884
1133,0.003251537,0.292410714,0.8,0.000760627
1134,0.008027232,0.196202532,0.866666667,0.001364968
1135,0,0,0,0
1136,0,0,0,0
1137,0,0,0,0
1138,0,0,0,0
1139,0,0,0,0
1140,0,0,0,0
1141,0,0,0,0
1142,0,0,0,0
1143,0.000406442,0.267857143,0.6875,7.48E-05
1144,0.001473353,0.325123153,0.6875,0.000329327
1145,0.001371742,0.211640212,0.875,0.000254026
1146,0.001117716,0.253246753,0.8125,0.000229985
1147,0.0009653,0.323308271,0.6875,0.000214562
1148,0.002032211,0.317857143,0.875,0.000565209
1149,0.000711274,0.295918367,0.6875,0.000144704
1150,0,0,0,0
1151,0.000711274,0.255102041,0.6875,0.000124745
1152,0,0,0,0
1153,0.002845095,0.293367347,0.75,0.000625993
1154,0.002489458,0.256559767,0.75,0.000479021
1155,0.003099121,0.302107728,0.75,0.000702201
1156,0,0,0,0
1157,0.002540263,0.251428571,0.75,0.000479021
1158,0,0,0,0
1159,0,0,0,0
1160,0,0,0,0
1161,0,0,0,0
1162,0.000304832,0.238095238,0.6875,4.99E-05
1163,0.000304832,0.285714286,0.6875,5.99E-05
1164,0.004674084,0.194099379,0.875,0.000793832
1165,0,0,0,0
1166,0.0009653,0.240601504,0.75,0.000174189
1167,0.000203221,0.142857143,0.6875,2.00E-05
1168,0.00762079,0.231428571,0.9375,0.001653439
1169,0.007366763,0.334975369,0.875,0.002159224
1170,0.009195753,0.244672455,0.9375,0.002109326
1171,0,0,0,0
1172,0.008636895,0.309243697,0.8125,0.002170111
1173,0,0,0,0
1174,0,0,0,0
1175,0,0,0,0
1176,0,0,0,0
1177,0.001320937,0.236263736,0.875,0.000273078
1178,0.001320937,0.291208791,0.75,0.000288501
1179,0,0,0,0
1180,0,0,0,0
1181,0,0,0,0
1182,0,0,0,0
1183,0,0,0,0
1184,0,0,0,0
1185,0.003607174,0.329979879,0.75,0.000892721
1186,0,0,0,0
1187,0.003200732,0.25170068,0.75,0.00060422
1188,0,0,0,0
1189,0,0,0,0
1190,0,0,0,0
1191,0,0,0,0
1192,0,0,0,0
1193,0,0,0,0
1194,0,0,0,0
1195,0.001168521,0.372670807,0.6875,0.000299388
1196,0.001168521,0.267080745,0.6875,0.000214562
1197,0,0,0,0
1198,0,0,0,0
1199,0,0,0,0
1200,0.000863689,0.327731092,0.6875,0.000194602
1201,0,0,0,0
1202,0.000762079,0.238095238,0.6875,0.000124745
1203,0,0,0,0
1204,0,0,0,0
1205,0,0,0,0
1206,0,0,0,0
1207,0.002235432,0.295454545,0.75,0.000495351
1208,0.002083016,0.257839721,0.75,0.000402813
1209,0.003759589,0.187258687,0.75,0.000528012
1210,0.000609663,0.19047619,0.6875,7.98E-05
1211,5.08E-05,0.142857143,0.6875,4.99E-06
1212,0,0,0,0
1213,0,0,0,0
1214,0,0,0,0
1215,0.007773205,0.263305322,0.9375,0.001918806
1216,0,0,0,0
1217,0.005893411,0.307881773,0.875,0.001587665
1218,0.005740995,0.213653603,0.6875,0.000843277
1219,0.000355637,0.244897959,0.6875,5.99E-05
1220,0,0,0,0
1221,0.001676574,0.251082251,0.8125,0.000342028
1222,0.002845095,0.209183673,0.75,0.000446361
1223,0,0,0,0
1224,0,0,0,0
1225,0.002133821,0.241496599,0.875,0.000450897
1226,0.001676574,0.281385281,0.8125,0.000383308
1227,0,0,0,0
1228,0,0,0,0
1229,0,0,0,0
1230,0.002184626,0.272425249,0.875,0.000520754
1231,0,0,0,0
1232,0.002133821,0.292517007,0.8125,0.000507145
1233,0.002235432,0.269480519,0.6875,0.000414154
1234,0.000711274,0.255102041,0.6875,0.000124745
1235,0.000152416,0.238095238,0.75,2.72E-05
1236,0,0,0,0
1237,0.004013616,0.264014467,0.9375,0.000993424
1238,0.005182137,0.296918768,0.9375,0.001442507
1239,0,0,0,0
1240,0.000406442,0.303571429,0.6875,8.48E-05
1241,0.000406442,0.25,0.6875,6.99E-05
1242,0,0,0,0
1243,0,0,0,0
1244,0,0,0,0
1245,0.002337042,0.285714286,0.75,0.000500795
1246,0,0,0,0
1247,0.002083016,0.243902439,0.75,0.00038104
1248,0.001117716,0.331168831,0.6875,0.00025448
1249,0.001066911,0.285714286,0.6875,0.000209572
1250,0.001625768,0.236607143,0.875,0.000336585
1251,0,0,0,0
1252,0.002743484,0.264550265,0.75,0.000544342
1253,0.001981405,0.271062271,0.75,0.000402813
1254,0,0,0,0
1255,0,0,0,0
1256,0,0,0,0
1257,0,0,0,0
1258,0,0,0,0
1259,0,0,0,0
1260,0.000508053,0.285714286,0.6875,9.98E-05
1261,0,0,0,0
1262,0.000457247,0.26984127,0.6875,8.48E-05
1263,0.000558858,0.311688312,0.6875,0.000119755
1264,0.000558858,0.220779221,0.6875,8.48E-05
1265,0.001422547,0.275510204,0.875,0.000342935
1266,0,0,0,0
1267,0,0,0,0
1268,0,0,0,0
1269,0,0,0,0
1270,0.001676574,0.220779221,0.875,0.000323884
1271,0.000558858,0.311688312,0.75,0.000130642
1272,0.002438653,0.244047619,0.8125,0.000483557
1273,0.0009653,0.233082707,0.6875,0.000154684
1274,5.08E-05,0.285714286,0.8125,1.18E-05
1275,0.009500584,0.235294118,0.9375,0.002095717
1276,0,0,0,0
1277,0.004775695,0.279635258,0.8125,0.001085055
1278,0.000762079,0.333333333,0.8125,0.000206396
1279,0.000914495,0.325396825,0.6875,0.000204582
1280,0.001676574,0.303030303,0.875,0.000444546
1281,0,0,0,0
1282,0.004318447,0.282352941,0.9375,0.001143118
1283,0.003810395,0.285714286,0.8125,0.000884556
1284,0.006858711,0.216931217,0.6875,0.00102291
1285,0.000609663,0.214285714,0.6875,8.98E-05
1286,0.000457247,0.174603175,0.6875,5.49E-05
1287,0.0009653,0.270676692,0.75,0.000195963
1288,0.006452268,0.215973003,0.75,0.001045137
1289,0.000101611,0.142857143,0.6875,9.98E-06
1290,0.003607174,0.267605634,0.875,0.000844638
1291,0,0,0,0
1292,0.001422547,0.239795918,0.75,0.000255841
1293,0.0019306,0.210526316,0.75,0.000304832
1294,0.001219326,0.232142857,0.8125,0.000229984
1295,0.004420058,0.325123153,0.875,0.00125743
1296,0.002743484,0.26984127,0.6875,0.00050896
1297,0.002845095,0.272959184,0.75,0.000582446
1298,0.000558858,0.155844156,0.8125,7.08E-05
1299,0,0,0,0
1300,0.003149926,0.313364055,0.75,0.000740305
1301,0.0028959,0.270676692,0.75,0.000587889
1302,0.001219326,0.285714286,0.6875,0.00023951
1303,0.001016105,0.257142857,0.6875,0.000179633
1304,0.002032211,0.310714286,0.875,0.000552507
1305,0.000812884,0.25,0.6875,0.000139714
1306,0,0,0,0
1307,0.000762079,0.238095238,0.6875,0.000124745
1308,0,0,0,0
1309,0.000762079,0.304761905,0.6875,0.000159674
1310,0.000609663,0.261904762,0.6875,0.000109776
1311,0.002540263,0.322857143,0.75,0.000615107
1312,0,0,0,0
1313,0.002591068,0.238095238,0.75,0.000462691
1314,0.000406442,0.142857143,0.6875,3.99E-05
1315,0.013615811,0.230810235,0.9375,0.002946252
1316,0.006045826,0.324129652,0.9375,0.001837155
1317,0.003200732,0.22675737,0.75,0.000544342
1318,0.001778184,0.248979592,0.75,0.000332049
1319,0.005385358,0.366576819,0.875,0.001727379
1320,0.008332063,0.213414634,0.875,0.001555911
1321,0,0,0,0
1322,0.002133821,0.289115646,0.8125,0.000501248
1323,0,0,0,0
1324,0.004420058,0.269293924,0.875,0.001041508
1325,0.002591068,0.198879552,0.8125,0.00041869
1326,0.007976426,0.259326661,0.9375,0.001939219
1327,5.08E-05,0.285714286,0.625,9.07E-06
1328,0.006706295,0.273809524,0.875,0.001606717
1329,0,0,0,0
1330,0,0,0,0
1331,0,0,0,0
1332,0,0,0,0
1333,0,0,0,0
1334,0,0,0,0
1335,0.000914495,0.253968254,0.6875,0.000159674
1336,0.000914495,0.285714286,0.875,0.000228624
1337,0.000152416,0.238095238,0.6875,2.49E-05
1338,0.0009653,0.263157895,0.75,0.00019052
1339,0.002286237,0.266666667,0.875,0.000533455
1340,0.001727379,0.365546218,0.75,0.000473578
1341,0.003962811,0.252747253,0.75,0.000751192
1342,0.003708784,0.277886497,0.75,0.000772966
1343,0,0,0,0
1344,0,0,0,0
1345,0,0,0,0
1346,0,0,0,0
1347,0.000660468,0.241758242,0.6875,0.000109776
1348,0.000660468,0.21978022,0.6875,9.98E-05
1349,0,0,0,0
1350,0,0,0,0
1351,0.002692679,0.312668464,0.75,0.000631437
1352,0.0019306,0.19924812,0.75,0.000288501
1353,0,0,0,0
1354,0.000812884,0.241071429,0.6875,0.000134725
1355,0.000457247,0.19047619,0.6875,5.99E-05
1356,0.01534319,0.247398297,0.9375,0.003558637
1357,0.008128842,0.264285714,0.875,0.001879795
1358,0.000254026,0.142857143,0.5625,2.04E-05
1359,0,0,0,0
1360,0,0,0,0
1361,0,0,0,0
1362,0.002032211,0.275,0.875,0.000489001
1363,0.000660468,0.252747253,0.75,0.000125199
1364,0,0,0,0
1365,5.08E-05,0.142857143,0.625,4.54E-06
1366,0.005639384,0.272844273,0.875,0.001346339
1367,0.00569019,0.303571429,0.8125,0.001403496
1368,0,0,0,0
1369,0.000457247,0.301587302,0.75,0.000103425
1370,0.000457247,0.26984127,0.75,9.25E-05
1371,0.000812884,0.294642857,0.6875,0.000164663
1372,0.000812884,0.321428571,0.6875,0.000179633
1373,0,0,0,0
1374,0,0,0,0
1375,0,0,0,0
1376,0,0,0,0
1377,0,0,0,0
1378,0,0,0,0
1379,0,0,0,0
1380,0,0,0,0
1381,0,0,0,0
1382,0,0,0,0
1383,0.002946705,0.266009852,0.75,0.000587889
1384,0.002286237,0.244444444,0.75,0.000419143
1385,0,0,0,0
1386,0,0,0,0
1387,0.000711274,0.244897959,0.6875,0.000119755
1388,0.000660468,0.241758242,0.6875,0.000109776
1389,0,0,0,0
1390,0.001879795,0.274131274,0.75,0.000386483
1391,0.001371742,0.206349206,0.75,0.000212293
1392,0,0,0,0
1393,0,0,0,0
1394,0,0,0,0
1395,0,0,0,0
1396,0,0,0,0
1397,0,0,0,0
1398,0,0,0,0
1399,0,0,0,0
1400,0,0,0,0
1401,0.005740995,0.237673831,0.875,0.001193924
1402,0.001625768,0.25,0.75,0.000304832
1403,0,0,0,0
1404,0,0,0,0
1405,0,0,0,0
1406,0,0,0,0
1407,0.007671595,0.207190161,0.8125,0.001291452
1408,0.000508053,0.171428571,0.75,6.53E-05
1409,0.000457247,0.158730159,0.625,4.54E-05
1410,0.007061932,0.218910586,0.75,0.001159449
1411,0,0,0,0
1412,0,0,0,0
1413,0.00665549,0.318429662,0.9375,0.001986849
1414,0.005029721,0.265512266,0.8125,0.001085055
1415,0.000152416,0.142857143,0.5,1.09E-05
1416,0,0,0,0
1417,0.001320937,0.247252747,0.75,0.000244954
1418,0.001320937,0.357142857,0.75,0.000353822
1419,0.000203221,0.214285714,0.625,2.72E-05
1420,0.003607174,0.263581489,0.875,0.000831936
1421,0.003607174,0.3138833,0.8125,0.000919938
1422,0.001270132,0.28,0.75,0.000266728
1423,0,0,0,0
1424,0,0,0,0
1425,0.003657979,0.265873016,0.8125,0.000790203
1426,0.000101611,0.214285714,0.6875,1.50E-05
1427,5.08E-05,0.142857143,0.625,4.54E-06
1428,0,0,0,0
1429,0,0,0,0
1430,0,0,0,0
1431,0.000711274,0.336734694,0.6875,0.000164664
1432,0.001066911,0.265306122,0.875,0.000247676
1433,0.000558858,0.298701299,0.6875,0.000114765
1434,0,0,0,0
1435,0,0,0,0
1436,0,0,0,0
1437,0,0,0,0
1438,0,0,0,0
1439,0,0,0,0
1440,0,0,0,0
1441,0.000457247,0.238095238,0.6875,7.48E-05
1442,0.000406442,0.214285714,0.6875,5.99E-05
1443,0,0,0,0
1444,0.001981405,0.285714286,0.75,0.000424587
1445,0.002083016,0.275261324,0.75,0.00043003
1446,0.000711274,0.234693878,0.6875,0.000114766
1447,0.000609663,0.238095238,0.6875,9.98E-05
1448,0,0,0,0
1449,0,0,0,0
1450,0,0,0,0
1451,0,0,0,0
1452,0,0,0,0
1453,0,0,0,0
1454,0,0,0,0
1455,0.001066911,0.272108844,0.6875,0.000199592
1456,0.002641874,0.296703297,0.875,0.000685871
1457,0.0009653,0.195488722,0.6875,0.000129735
1458,0.002489458,0.265306122,0.75,0.000495351
1459,0.002286237,0.247619048,0.75,0.000424587
1460,0,0,0,0
1461,0.001168521,0.316770186,0.8125,0.000300749
1462,0.002337042,0.239130435,0.875,0.000489001
1463,0.001727379,0.361344538,0.75,0.000468134
1464,0.003912005,0.235621521,0.75,0.000691314
1465,0,0,0,0
1466,0,0,0,0
1467,0.008992532,0.221146086,0.8125,0.001615789
1468,0.000508053,0.157142857,0.75,5.99E-05
1469,0.000254026,0.142857143,0.5625,2.04E-05
1470,0,0,0,0
1471,0.000355637,0.244897959,0.75,6.53E-05
1472,0.000355637,0.306122449,0.75,8.17E-05
1473,0.000508053,0.185714286,0.6875,6.49E-05
1474,0.004064421,0.248214286,0.875,0.000882741
1475,0.004928111,0.30191458,0.8125,0.001208893
1476,0.009297363,0.233411397,0.875,0.001898847
1477,0.000812884,0.241071429,0.75,0.000146972
1478,0,0,0,0
1479,0.001981405,0.245421245,0.8125,0.000395102
1480,5.08E-05,0.285714286,0.6875,9.98E-06
1481,0.000152416,0.142857143,0.5625,1.22E-05
1482,0.003099121,0.278688525,0.75,0.000647767
1483,0,0,0,0
1484,0,0,0,0
1485,0.000762079,0.238095238,0.75,0.000136086
1486,0.002083016,0.292682927,0.875,0.000533455
1487,0.000914495,0.238095238,0.75,0.000163303
1488,0.007874816,0.28202765,0.9375,0.002082109
1489,0.004115226,0.262786596,0.8125,0.000878659
1490,5.08E-05,0.142857143,0.5625,4.08E-06
1491,0,0,0,0
1492,0.002337042,0.282608696,0.75,0.000495351
1493,0.002489458,0.250728863,0.75,0.000468134
1494,0,0,0,0
1495,0.000711274,0.234693878,0.6875,0.000114766
1496,0.000711274,0.255102041,0.6875,0.000124745
1497,0.003099121,0.283372365,0.75,0.000658654
1498,0.003403953,0.249466951,0.75,0.00063688
1499,0,0,0,0
1500,0.000711274,0.336734694,0.6875,0.000164664
1501,0.001625768,0.330357143,0.875,0.000469949
1502,0.000914495,0.222222222,0.6875,0.000139715
1503,0.000863689,0.277310924,0.6875,0.000164663
1504,0.000762079,0.247619048,0.6875,0.000129735
1505,0,0,0,0
1506,0.000355637,0.265306122,0.6875,6.49E-05
1507,0.005842605,0.244720497,0.875,0.00125108
1508,0.0057918,0.338345865,0.8125,0.001592201
1509,0,0,0,0
1510,0.000762079,0.266666667,0.75,0.000152416
1511,0.001066911,0.265306122,0.75,0.000212294
1512,0.015139969,0.247842761,0.9375,0.003517811
1513,0.004877305,0.248511905,0.875,0.00106056
1514,0.000152416,0.142857143,0.5625,1.22E-05
1515,0.002133821,0.302721088,0.8125,0.000524836
1516,0.005080526,0.298571429,0.875,0.001327287
1517,0.002794289,0.298701299,0.75,0.000625993
1518,0.004115226,0.268077601,0.875,0.0009653
1519,0.001320937,0.285714286,0.75,0.000283058
1520,0,0,0,0
1521,0,0,0,0
1522,0,0,0,0
1523,0,0,0,0
1524,0,0,0,0
1525,0,0,0,0
1526,0,0,0,0
1527,0,0,0,0
1528,0.000558858,0.324675325,0.666666667,0.000120965
1529,0.000457247,0.222222222,0.666666667,6.77E-05
1530,0,0,0,0
1531,0.001574963,0.248847926,0.8,0.000313541
1532,0.001574963,0.32718894,0.8,0.000412248
1533,0,0,0,0
1534,0,0,0,0
1535,0,0,0,0
1536,0,0,0,0
1537,0,0,0,0
1538,0,0,0,0
1539,0,0,0,0
1540,0,0,0,0
1541,0,0,0,0
1542,0,0,0,0
1543,0,0,0,0
1544,0,0,0,0
1545,0,0,0,0
1546,0.001524158,0.3,0.8,0.000365798
1547,0.001320937,0.21978022,0.8,0.000232253
1548,0.008027232,0.209764919,0.733333333,0.00123481
1549,0.000304832,0.142857143,0.666666667,2.90E-05
1550,0.000152416,0.142857143,0.6,1.31E-05
1551,0,0,0,0
1552,0,0,0,0
1553,0,0,0,0
1554,0.001778184,0.27755102,0.666666667,0.000329025
1555,0,0,0,0
1556,5.08E-05,0.142857143,0.4,2.90E-06
1557,0,0,0,0
1558,0,0,0,0
1559,0,0,0,0
1560,5.08E-05,0.142857143,0.6,4.35E-06
1561,0.004216837,0.239242685,0.8,0.000807078
1562,0.004267642,0.30952381,0.8,0.001056749
1563,0,0,0,0
1564,0,0,0,0
1565,0,0,0,0
1566,0,0,0,0
1567,0,0,0,0
1568,0,0,0,0
1569,0,0,0,0
1570,0,0,0,0
1571,0,0,0,0
1572,5.08E-05,0.142857143,0.4,2.90E-06
1573,0.000457247,0.142857143,0.666666667,4.35E-05
1574,0.000508053,0.2,0.666666667,6.77E-05
1575,0,0,0,0
1576,0,0,0,0
1577,0,0,0,0
1578,0,0,0,0
1579,0.000812884,0.330357143,0.666666667,0.000179028
1580,0.000508053,0.228571429,0.666666667,7.74E-05
1581,0,0,0,0
1582,0,0,0,0
1583,0,0,0,0
1584,0,0,0,0
1585,0,0,0,0
1586,0,0,0,0
1587,0,0,0,0
1588,0,0,0,0
1589,0,0,0,0
1590,0,0,0,0
